0.236 0.948087 0.436011
0.238 0.947242 0.436464
0.24 0.946393 0.437093
0.242 0.945537 0.437903
0.244 0.944676 0.4389
0.246 0.943809 0.440087
0.248 0.942937 0.441468
0.25 0.94206 0.443047
0.252 0.941176 0.444826
0.254 0.940288 0.446808
0.256 0.939394 0.448992
0.258 0.938495 0.45138
0.26 0.93759 0.453972
0.262 0.93668 0.456766
0.264 0.935765 0.459761
0.266 0.934845 0.462955
0.268 0.93392 0.466344
0.27 0.932989 0.469925
0.272 0.932053 0.473693
0.274 0.931113 0.477644
0.276 0.930167 0.481771
0.278 0.929216 0.486068
0.28 0.92826 0.490528
0.282 0.9273 0.495143
0.284 0.926334 0.499905
0.286 0.925364 0.504806
0.288 0.924389 0.509834
0.29 0.923409 0.514981
0.292 0.922424 0.520236
0.294 0.921435 0.525587
0.296 0.920441 0.531024
0.298 0.919442 0.536534
0.3 0.918439 0.542104
0.302 0.917431 0.547723
0.304 0.916419 0.553376
0.306 0.915402 0.559051
0.308 0.914381 0.564733
0.31 0.913355 0.57041
0.312 0.912326 0.576067
0.314 0.911291 0.581689
0.316 0.910253 0.587262
0.318 0.90921 0.592773
0.32 0.908163 0.598207
0.322 0.907112 0.603548
0.324 0.906056 0.608785
0.326 0.904997 0.613901
0.328 0.903934 0.618884
0.33 0.902866 0.623719
0.332 0.901795 0.628393
0.334 0.900719 0.632894
0.336 0.89964 0.637209
0.338 0.898557 0.641324
0.34 0.897469 0.64523
0.342 0.896379 0.648913
0.344 0.895284 0.652365
0.346 0.894186 0.655573
0.348 0.893084 0.65853
0.35 0.891978 0.661226
0.352 0.890869 0.663654
0.354 0.889756 0.665806
0.356 0.888639 0.667675
0.358 0.887519 0.669257
0.36 0.886396 0.670546
0.362 0.885269 0.671539
0.364 0.884139 0.672232
0.366 0.883005 0.672625
0.368 0.881868 0.672715
0.37 0.880728 0.672505
0.372 0.879585 0.671993
0.374 0.878438 0.671184
0.376 0.877288 0.67008
0.378 0.876135 0.668686
0.38 0.874979 0.667007
0.382 0.87382 0.66505
0.384 0.872658 0.662823
0.386 0.871493 0.660335
0.388 0.870325 0.657596
0.39 0.869154 0.654617
0.392 0.86798 0.651409
0.394 0.866804 0.647987
0.396 0.865624 0.644365
0.398 0.864442 0.640558
0.4 0.863257 0.636582
0.402 0.862069 0.632456
0.404 0.860879 0.628196
0.406 0.859686 0.623822
0.408 0.85849 0.619355
0.41 0.857292 0.614814
0.412 0.856091 0.610223
0.414 0.854888 0.605602
0.416 0.853682 0.600976
0.418 0.852474 0.596367
0.42 0.851264 0.591799
0.422 0.850051 0.587298
0.424 0.848836 0.582888
0.426 0.847619 0.578595
0.428 0.846399 0.574443
0.43 0.845177 0.570459
0.432 0.843953 0.566668
0.434 0.842727 0.563096
0.436 0.841499 0.559769
0.438 0.840268 0.556711
0.44 0.839036 0.553949
0.442 0.837802 0.551507
0.444 0.836565 0.549409
0.446 0.835327 0.547679
0.448 0.834087 0.54634
0.45 0.832845 0.545414
0.452 0.831601 0.544922
0.454 0.830355 0.544886
0.456 0.829108 0.545324
0.458 0.827858 0.546255
0.46 0.826608 0.547695
0.462 0.825355 0.549659
0.464 0.824101 0.552163
0.466 0.822845 0.555219
0.468 0.821587 0.558836
0.47 0.820328 0.563025
0.472 0.819068 0.567793
0.474 0.817806 0.573144
0.476 0.816542 0.579083
0.478 0.815278 0.58561
0.48 0.814011 0.592724
0.482 0.812744 0.600422
0.484 0.811475 0.608699
0.486 0.810205 0.617546
0.488 0.808933 0.626954
0.49 0.80766 0.636909
0.492 0.806387 0.647397
0.494 0.805111 0.658399
0.496 0.803835 0.669896
0.498 0.802558 0.681863
0.5 0.801279 0.694276
0.502 0.8 0.707107
0.504 0.798719 0.720324
0.506 0.797438 0.733894
0.508 0.796156 0.747782
0.51 0.794872 0.761948
0.512 0.793588 0.776352
0.514 0.792303 0.790951
0.516 0.791017 0.805699
0.518 0.78973 0.820547
0.52 0.788442 0.835446
0.522 0.787154 0.850343
0.524 0.785864 0.865183
0.526 0.784575 0.879911
0.528 0.783284 0.894469
0.53 0.781993 0.908796
0.532 0.780701 0.922832
0.534 0.779409 0.936514
0.536 0.778116 0.949779
0.538 0.776822 0.962561
0.54 0.775528 0.974797
0.542 0.774234 0.98642
0.544 0.772938 0.997364
0.546 0.771643 1.00756
0.548 0.770347 1.01695
0.55 0.769051 1.02546
0.552 0.767754 1.03303
0.554 0.766457 1.03959
0.556 0.76516 1.04508
0.558 0.763863 1.04945
0.56 0.762565 1.05262
0.562 0.761267 1.05455
0.564 0.759969 1.05517
0.566 0.75867 1.05444
0.568 0.757371 1.0523
0.57 0.756073 1.04872
0.572 0.754774 1.04364
0.574 0.753475 1.03703
0.576 0.752176 1.02886
0.578 0.750877 1.01909
0.58 0.749578 1.0077
0.582 0.748279 0.994678
0.584 0.74698 0.980002
0.586 0.745681 0.963668
0.588 0.744382 0.945674
0.59 0.743083 0.926026
0.592 0.741785 0.904736
0.594 0.740486 0.881823
0.596 0.739188 0.857314
0.598 0.73789 0.831244
0.6 0.736592 0.803654
0.602 0.735294 0.774597
0.604 0.733997 0.74413
0.606 0.732699 0.712322
0.608 0.731403 0.679248
0.61 0.730106 0.644994
0.612 0.72881 0.609655
0.614 0.727514 0.573334
0.616 0.726219 0.536144
0.618 0.724923 0.498206
0.62 0.723629 0.459652
0.622 0.722335 0.420622
0.624 0.721041 0.381266
0.626 0.719748 0.341742
0.628 0.718455 0.302219
0.63 0.717163 0.262872
0.632 0.715871 0.223886
0.634 0.71458 0.185455
0.636 0.713289 0.147781
0.638 0.711999 0.111071
0.64 0.71071 0.0755419
0.642 0.709421 0.0414165
0.644 0.708133 0.00892398
0.646 0.706846 -0.021701
0.648 0.705559 -0.0502187
0.65 0.704273 -0.0763846
0.652 0.702988 -0.099951
0.654 0.701703 -0.120667
0.656 0.700419 -0.138279
0.658 0.699136 -0.152534
0.66 0.697854 -0.163177
0.662 0.696573 -0.169955
0.664 0.695292 -0.172616
0.666 0.694013 -0.170911
0.668 0.692734 -0.164595
0.67 0.691456 -0.153431
0.672 0.690179 -0.137185
0.674 0.688903 -0.115632
0.676 0.687627 -0.0885593
0.678 0.686353 -0.0557618
0.68 0.68508 -0.0170483
0.682 0.683807 0.0277587
0.684 0.682536 0.0788208
0.686 0.681266 0.136283
0.688 0.679996 0.20027
0.69 0.678728 0.270887
0.692 0.677461 0.348217
0.694 0.676195 0.432319
0.696 0.67493 0.523224
0.698 0.673666 0.620938
0.7 0.672403 0.725435
0.702 0.671141 0.83666
0.704 0.66988 0.954522
0.706 0.668621 1.0789
0.708 0.667362 1.20963
0.71 0.666105 1.3465
0.712 0.664849 1.4893
0.714 0.663595 1.63772
0.716 0.662341 1.79144
0.718 0.661089 1.9501
0.72 0.659838 2.11327
0.722 0.658588 2.28049
0.724 0.657339 2.45124
0.726 0.656092 2.62495
0.728 0.654846 2.80102
0.73 0.653602 2.97877
0.732 0.652358 3.15746
0.734 0.651116 3.33634
0.736 0.649876 3.51455
0.738 0.648636 3.69122
0.74 0.647398 3.8654
0.742 0.646162 4.03609
0.744 0.644927 4.20224
0.746 0.643693 4.36275
0.748 0.64246 4.51645
0.75 0.641229 4.66214
0.752 0.64 4.79854
0.754 0.638772 4.92437
0.756 0.637545 5.03824
0.758 0.63632 5.13878
0.76 0.635096 5.22454
0.762 0.633874 5.29404
0.764 0.632653 5.34578
0.766 0.631434 5.3782
0.768 0.630217 5.38976
0.77 0.629 5.37887
0.772 0.627786 5.34392
0.774 0.626573 5.28332
0.776 0.625361 5.19547
0.778 0.624151 5.07876
0.78 0.622943 4.93161
0.782 0.621736 4.75246
0.784 0.620531 4.53979
0.786 0.619327 4.2921
0.788 0.618125 4.00797
0.79 0.616924 3.68602
0.792 0.615726 3.32496
0.794 0.614528 2.92358
0.796 0.613333 2.48076
0.798 0.612139 1.99552
0.8 0.610947 1.46698
0.802 0.609756 0.894427
0.804 0.608567 0.277287
0.806 0.60738 -0.38483
0.808 0.606194 -1.09212
0.81 0.60501 -1.84458
0.812 0.603828 -2.64197
0.814 0.602648 -3.4838
0.816 0.601469 -4.36933
0.818 0.600292 -5.29752
0.82 0.599117 -6.26702
0.822 0.597943 -7.27617
0.824 0.596771 -8.32295
0.826 0.595601 -9.40498
0.828 0.594433 -10.5195
0.83 0.593266 -11.6632
0.832 0.592102 -12.8326
0.834 0.590938 -14.0235
0.836 0.589777 -15.2314
0.838 0.588618 -16.4512
0.84 0.58746 -17.6773
0.842 0.586304 -18.9036
0.844 0.58515 -20.1232
0.846 0.583998 -21.329
0.848 0.582847 -22.5129
0.85 0.581699 -23.6665
0.852 0.580552 -24.7806
0.854 0.579407 -25.8453
0.856 0.578264 -26.85
0.858 0.577122 -27.7836
0.86 0.575983 -28.6341
0.862 0.574845 -29.389
0.864 0.573709 -30.0349
0.866 0.572575 -30.5577
0.868 0.571443 -30.9428
0.87 0.570313 -31.1746
0.872 0.569185 -31.2369
0.874 0.568058 -31.113
0.876 0.566934 -30.7854
0.878 0.565811 -30.2359
0.88 0.56469 -29.4457
0.882 0.563571 -28.3955
0.884 0.562454 -27.0655
0.886 0.561339 -25.4354
0.888 0.560226 -23.4844
0.89 0.559114 -21.1914
0.892 0.558005 -18.5351
0.894 0.556897 -15.494
0.896 0.555792 -12.0465
0.898 0.554688 -8.17112
0.9 0.553586 -3.8464
0.902 0.552486 0.948683
0.904 0.551388 6.23469
0.906 0.550292 12.0316
0.908 0.549198 18.3584
